char_ar,char_en,char1_ar,char2_ar,char3_ar,char1_en,char2_en,char3_en,plate_no,price,class,plate_no_length,similar_digits,sepcial_date,saudi_tribes,One Digit,Two Digits (Same),Two Digits (Different),Three Digits (Same),Three Digits (Different),Four Digits (Same),Four Digits (Different),emergency_no,in_order,reversed_order,same_middles_no,plaindromic_no,same_first_last_no,same_two_sides,one_digit_zero,one_digit_one,one_digit_two,one_digit_three,one_digit_four,one_digit_five,one_digit_six,one_digit_seven,one_digit_eight,one_digit_nine,is_triple_letters,is_one_letters,First_Third_Match,is_sequence,Contains_Tribe,contains_special_words,contains_special_cars,connect_12,connect_23,combined_word,word_freq_score,first_name_rank,result
س ص ق,G X S,س,ص,ق,S,X,G,3,70000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سصق,0.0,0.0,False
س ص ق,G X S,س,ص,ق,S,X,G,7,70000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,سصق,0.0,0.0,False
س ص ل,L X S,س,ص,ل,S,X,L,8,80000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,سصل,0.0,0.0,False
س ص و,U X S,س,ص,و,S,X,U,2,48500,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سصو,0.0,0.0,False
س ص و,U X S,س,ص,و,S,X,U,777,23000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سصو,0.0,0.0,False
س ص و,U X S,س,ص,و,S,X,U,818,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سصو,0.0,0.0,False
س ط ر,R T S,س,ط,ر,S,T,R,150,29000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سطر,62.25194132873166,17.485119047619047,False
س ط ر,R T S,س,ط,ر,S,T,R,237,11000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سطر,62.25194132873166,17.485119047619047,False
س ط ر,R T S,س,ط,ر,S,T,R,513,10000,,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سطر,62.25194132873166,17.485119047619047,False
س ط م,Z T S,س,ط,م,S,T,Z,56,38000,,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سطم,0.0,34.30059523809524,False
س ط م,Z T S,س,ط,م,S,T,Z,335,12000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سطم,0.0,34.30059523809524,False
س ع د,S E D,س,ع,د,D,E,S,8177,6500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,2,85000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,481,25000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,500,7000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,606,12500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,1895,4500,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,2045,6000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,2522,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,3294,5000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,3393,17000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,3883,25000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,5011,8500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,5057,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,5655,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,5939,3500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,6024,5000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,6549,12000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,8243,8000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,9309,6500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,9710,4000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع د,D E S,س,ع,د,S,E,D,9999,12000,,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعد,93.57204486626402,99.55357142857144,False
س ع م,Z E S,س,ع,م,S,E,Z,505,20000,,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعم,0.0,0.0,False
س ع ه,H E S,س,ع,ه,S,E,H,52,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعه,67.16997411561691,0.0,False
س ع و,U E S,س,ع,و,S,E,U,515,50000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعو,0.0,68.11755952380952,False
س ع ى,V E S,س,ع,ى,S,E,V,4,200000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سعى,67.04055220017257,43.67559523809524,False
س ق ب,B G S,س,ق,ب,S,G,B,1234,1000,,4,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سقب,0.0,0.0,False
س ق ط,T G S,س,ق,ط,S,G,T,46,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سقط,78.60224331320104,0.0,False
س ق ق,S G G,س,ق,ق,G,G,S,77,24000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سقق,0.0,0.0,False
س ق ن,N G S,س,ق,ن,S,G,N,333,20000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سقن,0.0,0.0,False
س ق ه,H G S,س,ق,ه,S,G,H,24,26000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سقه,0.0,0.0,False
س ق و,U G S,س,ق,و,S,G,U,14,16000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سقو,0.0,0.0,False
س ك ر,R K S,س,ك,ر,S,K,R,588,7000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,سكر,77.82571182053495,0.0,False
